HSB01duplicate;999481;350045
journal;;
HSB01duplicate;999494;440307
journal;;
replacefromSwissbib;999506;08391790X
replacefromSwissbib;999514;359725244
leave;999522;
journal;;
unsure;;
leave;999543;
iff_doc_missing;CSV line 1338;32022417
leave;999551;
unsure;;
leave;999564;
bestcase;125716;
notfound;;
leave;999588;
leave;999594;
iff_doc_missing;CSV line 1346;169957101
journal;;
bestcase;332534;
bestcase;80676;
journal;;
leave;999618;
leave;999625;
journal;;
leave;999634;
HSB01duplicate;999644;204635
notfound;;
bestcase;358996;
HSB01duplicate;999659;439944
replacefromSwissbib;998279;76912086
journal;;
HSB01duplicate;999680;161082
leave;999684;
bestcase;348371;
iff_doc_missing;CSV line 1364;345988302
HSB01duplicate;999696;3601
leave;999700;
iff_doc_missing;CSV line 1367;309677505
HSB01duplicate;999705;109581
HSB01duplicate;999709;128111
iff_doc_missing;CSV line 1370;72848073
iff_doc_missing;CSV line 1371;258891238
journal;;
leave;999720;
bestcase;125874;
leave;999727;
HSB01duplicate;999732;22335
bestcase;126611;
bestcase;119063;
HSB01duplicate;999749;350417
iff_doc_missing;CSV line 1380;27836330X
replacefromSwissbib;999758;22705430X
bestcase;176367;
bestcase;307522;
HSB01duplicate;995234;224651
journal;;
HSB01duplicate;999772;96902
journal;;
notfound;;
replacefromSwissbib;999787;30518342
bestcase;117407;
bestcase;75122;
HSB01duplicate;997023;361724
replacefromSwissbib;999796;271353724
leave;999800;
leave;999806;
reimportFromSwissbib;999811;268697590
leave;998769;
leave;991314;
bestcase;136210;
bestcase;98723;
journal;;
journal;;
journal;;
bestcase;341131;
bestcase;341781;
journal;;
leave;999851;
journal;;
journal;;
journal;;
journal;;
journal;;
HSB01duplicate;999869;871450
journal;;
HSB01duplicate;1000066;999877
bestcase;339158;
reimportFromSwissbib;999881;515923923
journal;;
bestcase;340746;
leave;999892;
journal;;
journal;;
journal;;
bestcase;340022;
notfound;;
replacefromSwissbib;999931;164014527
bestcase;348480;
bestcase;349277;
bestcase;482209;
journal;;
unsure;;
unsure;;
leave;999954;
journal;;
iff_doc_missing;CSV line 1435;502894504
replacefromSwissbib;999957;271559284
leave;999961;
leave;999966;
leave;999968;
iff_doc_missing;CSV line 1440;261806742
journal;;
reimportFromSwissbib;999976;486350584
unsure;;
unsure;;
leave;999980;
leave;999984;
bestcase;349793;
unsure;;
unsure;;
unsure;;
unsure;;
notfound;;
leave;999998;
unsure;;
unsure;;
notfound;;
unsure;;
replacefromSwissbib;1000008;164219366
bestcase;340409;
unsure;;
unsure;;
bestcase;359616;
notfound;;
leave;1000022;
leave;1000025;
notfound;;
leave;997541;
journal;;
replacefromSwissbib;1000033;99165546
bestcase;364859;
unsure;;
unsure;;
bestcase;101686;
journal;;
replacefromSwissbib;1000052;516299069
journal;;
replacefromSwissbib;1000059;289071623
journal;;
unsure;;
journal;;
iff_doc_missing;CSV line 1481;154742430
HSB01duplicate;1000079;1000077
reimportFromSwissbib;1000082;515922838
notfound;;
journal;;
bestcase;435454;
journal;;
notfound;;
iff_doc_missing;CSV line 1489;226833461
reimportFromSwissbib;1000115;284689343
journal;;
journal;;
journal;;
journal;;
journal;;
replacefromSwissbib;1000136;479562962
journal;;
journal;;
notfound;;
HSB01duplicate;996389;23218
journal;;
bestcase;646851;
journal;;
journal;;
replacefromSwissbib;1000172;277048605
notfound;;
bestcase;704844;
journal;;
journal;;
replacefromSwissbib;1000187;358167191
journal;;
HSB01duplicate;1000192;714750
bestcase;897818;
journal;;
iff_doc_missing;CSV line 1515;13427623X
iff_doc_missing;CSV line 1516;13427623X
HSB01duplicate;1000210;879614
leave;993231;
leave;1000216;
journal;;
iff_doc_missing;CSV line 1521;155189379
journal;;
journal;;
replacefromSwissbib;1000228;514492902
journal;;
journal;;
