leave;997916;
leave;997956;
leave;997920;
HSB01duplicate;997957;24069
leave;997958;
leave;997959;
journal;;
reimportFromSwissbib;997961;515929719
leave;997962;
notfound;;
notfound;;
notfound;;
leave;997966;
reimportFromSwissbib;997967;411789708
notfound;;
journal;;
HSB01duplicate;997970;91873
leave;997971;
replacefromSwissbib;993803;136088295
journal;;
journal;;
replacefromSwissbib;997974;204463416
journal;;
bestcase;99304;
iff_doc_missing;CSV line 980;265829046
leave;997977;
HSB01duplicate;997978;126486
reimportFromSwissbib;997979;271558105
leave;997980;
bestcase;136417;
journal;;
journal;;
journal;;
leave;997984;
replacefromSwissbib;997985;271554398
bestcase;532545;
replacefromSwissbib;997987;208960465
iff_doc_missing;CSV line 993;03123125X
journal;;
replacefromSwissbib;997989;545835836
leave;997990;
HSB01duplicate;997991;126415
reimportFromSwissbib;997992;26493671X
leave;997993;
replacefromSwissbib;997994;276622359
HSB01duplicate;997995;99755
leave;997996;
journal;;
leave;997998;
leave;997999;
HSB01duplicate;998000;34858
HSB01duplicate;998001;126410
bestcase;241875;
HSB01duplicate;998002;652839
HSB01duplicate;998003;126343
HSB01duplicate;998004;34821
bestcase;57091;
replacefromSwissbib;998005;281390363
bestcase;125443;
iff_doc_missing;CSV line 1015;316217158
journal;;
leave;998007;
journal;;
leave;998009;
leave;998010;
journal;;
journal;;
journal;;
notfound;;
journal;;
journal;;
reimportFromSwissbib;998014;51592959X
journal;;
notfound;;
HSB01duplicate;998015;13975
notfound;;
bestcase;63146;
notfound;;
bestcase;32369;
journal;;
bestcase;8463;
HSB01duplicate;998019;998665
bestcase;183343;
journal;;
journal;;
HSB01duplicate;998022;104660
leave;998023;
leave;998024;
bestcase;348458;
HSB01duplicate;998025;653053
HSB01duplicate;998026;185863
HSB01duplicate;998027;4008
HSB01duplicate;998028;67204
replacefromSwissbib;998029;296681687
journal;;
journal;;
replacefromSwissbib;998032;212917218
leave;998033;
HSB01duplicate;998034;99735
leave;998035;
HSB01duplicate;998036;79429
HSB01duplicate;998037;45464
HSB01duplicate;998038;126572
HSB01duplicate;998039;55237
journal;;
journal;;
reimportFromSwissbib;998042;51592587X
HSB01duplicate;998043;96064
HSB01duplicate;998044;154964
leave;998045;
HSB01duplicate;998046;99135
iff_doc_missing;CSV line 1067;274215829
bestcase;185083;
HSB01duplicate;998047;94631
leave;998048;
HSB01duplicate;998049;56722
replacefromSwissbib;998050;128548436
iff_doc_missing;CSV line 1073;35998938
replacefromSwissbib;998052;27142138X
iff_doc_missing;CSV line 1075;07495914X
bestcase;126473;
journal;;
iff_doc_missing;CSV line 1078;34183175
HSB01duplicate;998056;38335
iff_doc_missing;CSV line 1080;421638060
iff_doc_missing;CSV line 1081;03599889X
leave;998059;
notfound;;
leave;998060;
reimportFromSwissbib;998061;515923729
leave;998062;
journal;;
journal;;
replacefromSwissbib;997859;275022099
HSB01duplicate;998065;3046
replacefromSwissbib;998066;283249188
leave;998067;
notfound;;
journal;;
bestcase;126369;
replacefromSwissbib;998070;277303133
journal;;
HSB01duplicate;998072;98894
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
bestcase;99540;
journal;;
journal;;
replacefromSwissbib;998080;110411870
notfound;;
journal;;
journal;;
HSB01duplicate;998083;99699
journal;;
bestcase;100036;
journal;;
leave;998086;
replacefromSwissbib;998087;502817399
leave;998088;
HSB01duplicate;998089;126617
leave;998090;
HSB01duplicate;998091;99650
journal;;
journal;;
bestcase;358346;
journal;;
bestcase;99390;
bestcase;99207;
journal;;
leave;998096;
notfound;;
journal;;
journal;;
HSB01duplicate;998100;126392
bestcase;504576;
bestcase;126451;
HSB01duplicate;998103;99899
bestcase;99932;
leave;998104;
bestcase;29271;
leave;998105;
replacefromSwissbib;998106;136692605
replacefromSwissbib;998107;280826176
HSB01duplicate;998108;99860
reimportFromSwissbib;998109;51592394X
bestcase;99937;
HSB01duplicate;998110;2091
replacefromSwissbib;998111;142950025
reimportFromSwissbib;998112;261741187
leave;998113;
replacefromSwissbib;998114;95264531
HSB01duplicate;998115;126619
journal;;
bestcase;99663;
journal;;
notfound;;
leave;998118;
notfound;;
notfound;;
leave;998121;
leave;991670;
leave;991670;
journal;;
leave;991670;
leave;991670;
leave;998122;
bestcase;125867;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;998123;
iff_doc_missing;CSV line 1172;265829054
HSB01duplicate;998125;125477
leave;998126;
leave;991670;
journal;;
leave;998127;
leave;998128;
leave;998129;
leave;998130;
notfound;;
leave;998132;
journal;;
iff_doc_missing;CSV line 1184;346084008
leave;991670;
leave;998134;
bestcase;361286;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
notfound;;
journal;;
